dteday,yr,mnth,hr,weekday,workingday,season,weathersit,cnt,registered,casual
2012-08-01,2012,8,19,2012-08-01,iya,gugur,Cerah,652,564,88
2012-08-01,2012,8,20,2012-08-01,iya,gugur,Cerah,513,448,65
2012-08-01,2012,8,21,2012-08-01,iya,gugur,Cerah,320,284,36
2012-08-01,2012,8,22,2012-08-01,iya,gugur,Cerah,288,251,37
2012-08-01,2012,8,23,2012-08-01,iya,gugur,Cerah,152,134,18
2012-08-02,2012,8,0,2012-08-02,iya,gugur,Cerah,63,55,8
2012-08-02,2012,8,1,2012-08-02,iya,gugur,Cerah,42,36,6
2012-08-02,2012,8,2,2012-08-02,iya,gugur,Cerah,11,8,3
2012-08-02,2012,8,3,2012-08-02,iya,gugur,Cerah,6,6,0
2012-08-02,2012,8,4,2012-08-02,iya,gugur,Cerah,9,9,0
2012-08-02,2012,8,5,2012-08-02,iya,gugur,Cerah,41,37,4
2012-08-02,2012,8,6,2012-08-02,iya,gugur,Cerah,183,177,6
2012-08-02,2012,8,7,2012-08-02,iya,gugur,Cerah,473,452,21
2012-08-02,2012,8,8,2012-08-02,iya,gugur,Cerah,739,718,21
2012-08-02,2012,8,9,2012-08-02,iya,gugur,Cerah,343,312,31
2012-08-02,2012,8,10,2012-08-02,iya,gugur,Cerah,181,130,51
2012-08-02,2012,8,11,2012-08-02,iya,gugur,Cerah,226,167,59
2012-08-02,2012,8,12,2012-08-02,iya,gugur,Cerah,286,230,56
2012-08-02,2012,8,13,2012-08-02,iya,gugur,Cerah,310,212,98
2012-08-02,2012,8,14,2012-08-02,iya,gugur,Cerah,225,171,54
2012-08-02,2012,8,15,2012-08-02,iya,gugur,Cerah,270,202,68
2012-08-02,2012,8,16,2012-08-02,iya,gugur,Cerah,406,335,71
2012-08-02,2012,8,17,2012-08-02,iya,gugur,Cerah,865,775,90
2012-08-02,2012,8,18,2012-08-02,iya,gugur,Cerah,767,681,86
2012-08-02,2012,8,19,2012-08-02,iya,gugur,Cerah,607,509,98
2012-08-02,2012,8,20,2012-08-02,iya,gugur,Cerah,427,376,51
2012-08-02,2012,8,21,2012-08-02,iya,gugur,Cerah,342,301,41
2012-08-02,2012,8,22,2012-08-02,iya,gugur,Cerah,262,227,35
2012-08-02,2012,8,23,2012-08-02,iya,gugur,Cerah,177,152,25
2012-08-03,2012,8,0,2012-08-03,iya,gugur,Cerah,71,56,15
2012-08-03,2012,8,1,2012-08-03,iya,gugur,Cerah,43,32,11
2012-08-03,2012,8,2,2012-08-03,iya,gugur,Cerah,14,14,0
2012-08-03,2012,8,3,2012-08-03,iya,gugur,Cerah,6,5,1
2012-08-03,2012,8,4,2012-08-03,iya,gugur,Cerah,12,11,1
2012-08-03,2012,8,5,2012-08-03,iya,gugur,Cerah,37,35,2
2012-08-03,2012,8,6,2012-08-03,iya,gugur,Cerah,163,158,5
2012-08-03,2012,8,7,2012-08-03,iya,gugur,Cerah,421,396,25
2012-08-03,2012,8,8,2012-08-03,iya,gugur,Cerah,668,636,32
2012-08-03,2012,8,9,2012-08-03,iya,gugur,berkabut,396,327,69
2012-08-03,2012,8,10,2012-08-03,iya,gugur,berkabut,249,167,82
2012-08-03,2012,8,11,2012-08-03,iya,gugur,berkabut,263,186,77
2012-08-03,2012,8,12,2012-08-03,iya,gugur,berkabut,338,243,95
2012-08-03,2012,8,13,2012-08-03,iya,gugur,berkabut,345,247,98
2012-08-03,2012,8,14,2012-08-03,iya,gugur,berkabut,331,229,102
2012-08-03,2012,8,15,2012-08-03,iya,gugur,Cerah,380,268,112
2012-08-03,2012,8,16,2012-08-03,iya,gugur,berkabut,492,380,112
2012-08-03,2012,8,17,2012-08-03,iya,gugur,berkabut,741,646,95
2012-08-03,2012,8,18,2012-08-03,iya,gugur,berkabut,671,573,98
2012-08-03,2012,8,19,2012-08-03,iya,gugur,berkabut,469,388,81
2012-08-03,2012,8,20,2012-08-03,iya,gugur,berkabut,389,300,89
2012-08-03,2012,8,21,2012-08-03,iya,gugur,berkabut,278,224,54
2012-08-03,2012,8,22,2012-08-03,iya,gugur,Cerah,202,156,46
2012-08-03,2012,8,23,2012-08-03,iya,gugur,Cerah,196,170,26
2012-08-04,2012,8,0,2012-08-04,tidak,gugur,Cerah,161,137,24
2012-08-04,2012,8,1,2012-08-04,tidak,gugur,Cerah,122,99,23
2012-08-04,2012,8,2,2012-08-04,tidak,gugur,Cerah,84,64,20
2012-08-04,2012,8,3,2012-08-04,tidak,gugur,Cerah,30,19,11
2012-08-04,2012,8,4,2012-08-04,tidak,gugur,Cerah,13,11,2
2012-08-04,2012,8,5,2012-08-04,tidak,gugur,Cerah,17,16,1
2012-08-04,2012,8,6,2012-08-04,tidak,gugur,Cerah,49,37,12
2012-08-04,2012,8,7,2012-08-04,tidak,gugur,Cerah,67,49,18
2012-08-04,2012,8,8,2012-08-04,tidak,gugur,Cerah,181,132,49
2012-08-04,2012,8,9,2012-08-04,tidak,gugur,Cerah,278,217,61
2012-08-04,2012,8,10,2012-08-04,tidak,gugur,Cerah,396,288,108
2012-08-04,2012,8,11,2012-08-04,tidak,gugur,Cerah,470,315,155
2012-08-04,2012,8,12,2012-08-04,tidak,gugur,Cerah,547,325,222
2012-08-04,2012,8,13,2012-08-04,tidak,gugur,Cerah,527,332,195
2012-08-04,2012,8,14,2012-08-04,tidak,gugur,Cerah,472,289,183
2012-08-04,2012,8,15,2012-08-04,tidak,gugur,Cerah,489,284,205
2012-08-04,2012,8,16,2012-08-04,tidak,gugur,Cerah,450,253,197
2012-08-04,2012,8,17,2012-08-04,tidak,gugur,Cerah,492,313,179
2012-08-04,2012,8,18,2012-08-04,tidak,gugur,Cerah,490,321,169
2012-08-04,2012,8,19,2012-08-04,tidak,gugur,Cerah,397,264,133
2012-08-04,2012,8,20,2012-08-04,tidak,gugur,Cerah,312,195,117
2012-08-04,2012,8,21,2012-08-04,tidak,gugur,Cerah,289,193,96
2012-08-04,2012,8,22,2012-08-04,tidak,gugur,Cerah,269,165,104
2012-08-04,2012,8,23,2012-08-04,tidak,gugur,Cerah,222,161,61
2012-08-05,2012,8,0,2012-08-05,tidak,gugur,Cerah,153,121,32
2012-08-05,2012,8,1,2012-08-05,tidak,gugur,Cerah,87,79,8
2012-08-05,2012,8,2,2012-08-05,tidak,gugur,Cerah,73,68,5
2012-08-05,2012,8,3,2012-08-05,tidak,gugur,Cerah,41,32,9
2012-08-05,2012,8,4,2012-08-05,tidak,gugur,Cerah,14,11,3
2012-08-05,2012,8,5,2012-08-05,tidak,gugur,Cerah,19,18,1
2012-08-05,2012,8,6,2012-08-05,tidak,gugur,Cerah,19,12,7
2012-08-05,2012,8,7,2012-08-05,tidak,gugur,Cerah,68,50,18
2012-08-05,2012,8,8,2012-08-05,tidak,gugur,Cerah,108,81,27
2012-08-05,2012,8,9,2012-08-05,tidak,gugur,Cerah,229,168,61
2012-08-05,2012,8,10,2012-08-05,tidak,gugur,Cerah,364,253,111
2012-08-05,2012,8,11,2012-08-05,tidak,gugur,Cerah,437,282,155
2012-08-05,2012,8,12,2012-08-05,tidak,gugur,Cerah,491,330,161
2012-08-05,2012,8,13,2012-08-05,tidak,gugur,Cerah,523,315,208
2012-08-05,2012,8,14,2012-08-05,tidak,gugur,Cerah,526,365,161
2012-08-05,2012,8,15,2012-08-05,tidak,gugur,Cerah,450,286,164
2012-08-05,2012,8,16,2012-08-05,tidak,gugur,Cerah,421,278,143
2012-08-05,2012,8,17,2012-08-05,tidak,gugur,Cerah,382,260,122
2012-08-05,2012,8,18,2012-08-05,tidak,gugur,Hujan Ringan/salju,229,154,75
2012-08-05,2012,8,19,2012-08-05,tidak,gugur,Cerah,185,139,46
2012-08-05,2012,8,20,2012-08-05,tidak,gugur,Cerah,193,140,53
2012-08-05,2012,8,21,2012-08-05,tidak,gugur,Cerah,208,157,51
2012-08-05,2012,8,22,2012-08-05,tidak,gugur,Cerah,157,100,57
2012-08-05,2012,8,23,2012-08-05,tidak,gugur,berkabut,87,58,29
2012-08-06,2012,8,0,2012-08-06,iya,gugur,berkabut,33,24,9
2012-08-06,2012,8,1,2012-08-06,iya,gugur,Cerah,11,10,1
2012-08-06,2012,8,2,2012-08-06,iya,gugur,berkabut,5,5,0
2012-08-06,2012,8,3,2012-08-06,iya,gugur,Hujan Ringan/salju,5,5,0
2012-08-06,2012,8,4,2012-08-06,iya,gugur,berkabut,11,8,3
2012-08-06,2012,8,5,2012-08-06,iya,gugur,Cerah,25,23,2
2012-08-06,2012,8,6,2012-08-06,iya,gugur,berkabut,141,137,4
2012-08-06,2012,8,7,2012-08-06,iya,gugur,Hujan Ringan/salju,407,393,14
2012-08-06,2012,8,8,2012-08-06,iya,gugur,berkabut,605,578,27
2012-08-06,2012,8,9,2012-08-06,iya,gugur,Hujan Ringan/salju,276,248,28
2012-08-06,2012,8,10,2012-08-06,iya,gugur,Cerah,213,159,54
2012-08-06,2012,8,11,2012-08-06,iya,gugur,Cerah,260,152,108
2012-08-06,2012,8,12,2012-08-06,iya,gugur,berkabut,285,213,72
2012-08-06,2012,8,13,2012-08-06,iya,gugur,Cerah,289,204,85
2012-08-06,2012,8,14,2012-08-06,iya,gugur,Cerah,287,188,99
2012-08-06,2012,8,15,2012-08-06,iya,gugur,Cerah,274,183,91
2012-08-06,2012,8,16,2012-08-06,iya,gugur,Cerah,451,363,88
2012-08-06,2012,8,17,2012-08-06,iya,gugur,Cerah,858,746,112
2012-08-06,2012,8,18,2012-08-06,iya,gugur,Cerah,843,743,100
2012-08-06,2012,8,19,2012-08-06,iya,gugur,Cerah,640,531,109
2012-08-06,2012,8,20,2012-08-06,iya,gugur,Cerah,457,368,89
2012-08-06,2012,8,21,2012-08-06,iya,gugur,Cerah,317,245,72
2012-08-06,2012,8,22,2012-08-06,iya,gugur,Cerah,207,157,50
2012-08-06,2012,8,23,2012-08-06,iya,gugur,Cerah,113,97,16
2012-08-07,2012,8,0,2012-08-07,iya,gugur,Cerah,47,32,15
2012-08-07,2012,8,1,2012-08-07,iya,gugur,Cerah,18,16,2
2012-08-07,2012,8,2,2012-08-07,iya,gugur,Cerah,13,7,6
2012-08-07,2012,8,3,2012-08-07,iya,gugur,Cerah,6,6,0
2012-08-07,2012,8,4,2012-08-07,iya,gugur,Cerah,9,7,2
2012-08-07,2012,8,5,2012-08-07,iya,gugur,Cerah,36,33,3
2012-08-07,2012,8,6,2012-08-07,iya,gugur,berkabut,179,176,3
2012-08-07,2012,8,7,2012-08-07,iya,gugur,berkabut,502,481,21
2012-08-07,2012,8,8,2012-08-07,iya,gugur,berkabut,705,664,41
2012-08-07,2012,8,9,2012-08-07,iya,gugur,berkabut,327,283,44
2012-08-07,2012,8,10,2012-08-07,iya,gugur,berkabut,250,161,89
2012-08-07,2012,8,11,2012-08-07,iya,gugur,berkabut,214,130,84
2012-08-07,2012,8,12,2012-08-07,iya,gugur,berkabut,283,197,86
2012-08-07,2012,8,13,2012-08-07,iya,gugur,berkabut,253,185,68
2012-08-07,2012,8,14,2012-08-07,iya,gugur,berkabut,261,185,76
2012-08-07,2012,8,15,2012-08-07,iya,gugur,Cerah,306,206,100
2012-08-07,2012,8,16,2012-08-07,iya,gugur,Hujan Ringan/salju,445,344,101
2012-08-07,2012,8,17,2012-08-07,iya,gugur,berkabut,868,743,125
2012-08-07,2012,8,18,2012-08-07,iya,gugur,berkabut,814,711,103
2012-08-07,2012,8,19,2012-08-07,iya,gugur,berkabut,610,506,104
2012-08-07,2012,8,20,2012-08-07,iya,gugur,berkabut,448,374,74
2012-08-07,2012,8,21,2012-08-07,iya,gugur,berkabut,317,247,70
2012-08-07,2012,8,22,2012-08-07,iya,gugur,Cerah,224,181,43
2012-08-07,2012,8,23,2012-08-07,iya,gugur,Cerah,138,120,18
2012-08-08,2012,8,0,2012-08-08,iya,gugur,Cerah,58,46,12
2012-08-08,2012,8,1,2012-08-08,iya,gugur,Cerah,23,20,3
2012-08-08,2012,8,2,2012-08-08,iya,gugur,Cerah,6,5,1
2012-08-08,2012,8,3,2012-08-08,iya,gugur,Cerah,7,6,1
2012-08-08,2012,8,4,2012-08-08,iya,gugur,Cerah,7,6,1
2012-08-08,2012,8,5,2012-08-08,iya,gugur,berkabut,43,40,3
2012-08-08,2012,8,6,2012-08-08,iya,gugur,berkabut,173,169,4
2012-08-08,2012,8,7,2012-08-08,iya,gugur,berkabut,482,458,24
2012-08-08,2012,8,8,2012-08-08,iya,gugur,berkabut,737,689,48
2012-08-08,2012,8,9,2012-08-08,iya,gugur,berkabut,341,308,33
2012-08-08,2012,8,10,2012-08-08,iya,gugur,berkabut,214,151,63
2012-08-08,2012,8,11,2012-08-08,iya,gugur,berkabut,239,159,80
2012-08-08,2012,8,12,2012-08-08,iya,gugur,berkabut,280,217,63
2012-08-08,2012,8,13,2012-08-08,iya,gugur,berkabut,313,212,101
2012-08-08,2012,8,14,2012-08-08,iya,gugur,berkabut,236,173,63
2012-08-08,2012,8,15,2012-08-08,iya,gugur,berkabut,278,168,110
2012-08-08,2012,8,16,2012-08-08,iya,gugur,berkabut,441,328,113
2012-08-08,2012,8,17,2012-08-08,iya,gugur,berkabut,858,751,107
2012-08-08,2012,8,18,2012-08-08,iya,gugur,berkabut,862,745,117
2012-08-08,2012,8,19,2012-08-08,iya,gugur,Cerah,686,567,119
2012-08-08,2012,8,20,2012-08-08,iya,gugur,Cerah,500,424,76
2012-08-08,2012,8,21,2012-08-08,iya,gugur,Cerah,381,311,70
2012-08-08,2012,8,22,2012-08-08,iya,gugur,Cerah,233,198,35
2012-08-08,2012,8,23,2012-08-08,iya,gugur,Cerah,136,120,16
2012-08-09,2012,8,0,2012-08-09,iya,gugur,Cerah,67,51,16
2012-08-09,2012,8,1,2012-08-09,iya,gugur,Cerah,28,23,5
2012-08-09,2012,8,2,2012-08-09,iya,gugur,Cerah,14,12,2
2012-08-09,2012,8,3,2012-08-09,iya,gugur,Cerah,6,5,1
2012-08-09,2012,8,4,2012-08-09,iya,gugur,berkabut,10,10,0
2012-08-09,2012,8,5,2012-08-09,iya,gugur,berkabut,41,37,4
2012-08-09,2012,8,6,2012-08-09,iya,gugur,Cerah,167,162,5
2012-08-09,2012,8,7,2012-08-09,iya,gugur,berkabut,475,451,24
2012-08-09,2012,8,8,2012-08-09,iya,gugur,Cerah,698,670,28
2012-08-09,2012,8,9,2012-08-09,iya,gugur,Cerah,353,299,54
2012-08-09,2012,8,10,2012-08-09,iya,gugur,Cerah,205,133,72
2012-08-09,2012,8,11,2012-08-09,iya,gugur,Cerah,260,166,94
2012-08-09,2012,8,12,2012-08-09,iya,gugur,Cerah,277,192,85
2012-08-09,2012,8,13,2012-08-09,iya,gugur,Cerah,281,201,80
2012-08-09,2012,8,14,2012-08-09,iya,gugur,Cerah,247,161,86
2012-08-09,2012,8,15,2012-08-09,iya,gugur,Cerah,267,204,63
2012-08-09,2012,8,16,2012-08-09,iya,gugur,Cerah,417,320,97
2012-08-09,2012,8,17,2012-08-09,iya,gugur,Cerah,810,699,111
2012-08-09,2012,8,18,2012-08-09,iya,gugur,berkabut,811,733,78
2012-08-09,2012,8,19,2012-08-09,iya,gugur,Cerah,623,533,90
2012-08-09,2012,8,20,2012-08-09,iya,gugur,Cerah,478,387,91
2012-08-09,2012,8,21,2012-08-09,iya,gugur,berkabut,336,286,50
2012-08-09,2012,8,22,2012-08-09,iya,gugur,berkabut,259,218,41
2012-08-09,2012,8,23,2012-08-09,iya,gugur,Cerah,156,137,19
2012-08-10,2012,8,0,2012-08-10,iya,gugur,Cerah,85,68,17
2012-08-10,2012,8,1,2012-08-10,iya,gugur,Cerah,41,35,6
2012-08-10,2012,8,2,2012-08-10,iya,gugur,Cerah,20,14,6
2012-08-10,2012,8,3,2012-08-10,iya,gugur,berkabut,9,6,3
2012-08-10,2012,8,4,2012-08-10,iya,gugur,Hujan Ringan/salju,7,7,0
2012-08-10,2012,8,5,2012-08-10,iya,gugur,Hujan Ringan/salju,33,29,4
2012-08-10,2012,8,6,2012-08-10,iya,gugur,Hujan Ringan/salju,44,41,3
2012-08-10,2012,8,7,2012-08-10,iya,gugur,Hujan Ringan/salju,133,128,5
2012-08-10,2012,8,8,2012-08-10,iya,gugur,Hujan Ringan/salju,119,112,7
2012-08-10,2012,8,9,2012-08-10,iya,gugur,berkabut,220,199,21
2012-08-10,2012,8,10,2012-08-10,iya,gugur,Cerah,193,166,27
2012-08-10,2012,8,11,2012-08-10,iya,gugur,Hujan Ringan/salju,251,178,73
2012-08-10,2012,8,12,2012-08-10,iya,gugur,berkabut,315,240,75
2012-08-10,2012,8,13,2012-08-10,iya,gugur,berkabut,290,224,66
2012-08-10,2012,8,14,2012-08-10,iya,gugur,Cerah,307,236,71
2012-08-10,2012,8,15,2012-08-10,iya,gugur,Cerah,324,224,100
2012-08-10,2012,8,16,2012-08-10,iya,gugur,Cerah,467,371,96
2012-08-10,2012,8,17,2012-08-10,iya,gugur,Cerah,730,619,111
2012-08-10,2012,8,18,2012-08-10,iya,gugur,Cerah,640,552,88
2012-08-10,2012,8,19,2012-08-10,iya,gugur,Cerah,492,394,98
2012-08-10,2012,8,20,2012-08-10,iya,gugur,Cerah,370,315,55
2012-08-10,2012,8,21,2012-08-10,iya,gugur,Cerah,286,236,50
2012-08-10,2012,8,22,2012-08-10,iya,gugur,Cerah,218,168,50
2012-08-10,2012,8,23,2012-08-10,iya,gugur,Cerah,192,159,33
2012-08-11,2012,8,0,2012-08-11,tidak,gugur,Cerah,180,142,38
2012-08-11,2012,8,1,2012-08-11,tidak,gugur,Cerah,116,84,32
2012-08-11,2012,8,2,2012-08-11,tidak,gugur,Hujan Ringan/salju,85,66,19
2012-08-11,2012,8,3,2012-08-11,tidak,gugur,Hujan Ringan/salju,21,19,2
2012-08-11,2012,8,4,2012-08-11,tidak,gugur,Cerah,10,7,3
2012-08-11,2012,8,5,2012-08-11,tidak,gugur,Cerah,11,9,2
2012-08-11,2012,8,6,2012-08-11,tidak,gugur,berkabut,23,18,5
2012-08-11,2012,8,7,2012-08-11,tidak,gugur,Cerah,62,54,8
2012-08-11,2012,8,8,2012-08-11,tidak,gugur,Cerah,162,132,30
2012-08-11,2012,8,9,2012-08-11,tidak,gugur,Cerah,271,217,54
2012-08-11,2012,8,10,2012-08-11,tidak,gugur,Cerah,407,282,125
2012-08-11,2012,8,11,2012-08-11,tidak,gugur,Cerah,499,296,203
2012-08-11,2012,8,12,2012-08-11,tidak,gugur,Cerah,546,332,214
2012-08-11,2012,8,13,2012-08-11,tidak,gugur,Cerah,569,341,228
2012-08-11,2012,8,14,2012-08-11,tidak,gugur,Cerah,538,290,248
2012-08-11,2012,8,15,2012-08-11,tidak,gugur,Cerah,562,316,246
2012-08-11,2012,8,16,2012-08-11,tidak,gugur,Cerah,531,304,227
2012-08-11,2012,8,17,2012-08-11,tidak,gugur,Hujan Ringan/salju,512,292,220
2012-08-11,2012,8,18,2012-08-11,tidak,gugur,berkabut,300,193,107
2012-08-11,2012,8,19,2012-08-11,tidak,gugur,berkabut,275,178,97
2012-08-11,2012,8,20,2012-08-11,tidak,gugur,Hujan Ringan/salju,160,129,31
2012-08-11,2012,8,21,2012-08-11,tidak,gugur,berkabut,128,102,26
2012-08-11,2012,8,22,2012-08-11,tidak,gugur,berkabut,168,128,40
2012-08-11,2012,8,23,2012-08-11,tidak,gugur,Hujan Ringan/salju,163,121,42
2012-08-12,2012,8,0,2012-08-12,tidak,gugur,berkabut,120,96,24
2012-08-12,2012,8,1,2012-08-12,tidak,gugur,Cerah,113,92,21
2012-08-12,2012,8,2,2012-08-12,tidak,gugur,Cerah,86,67,19
2012-08-12,2012,8,3,2012-08-12,tidak,gugur,Cerah,48,37,11
2012-08-12,2012,8,4,2012-08-12,tidak,gugur,Cerah,10,8,2
2012-08-12,2012,8,5,2012-08-12,tidak,gugur,Cerah,10,9,1
2012-08-12,2012,8,6,2012-08-12,tidak,gugur,Cerah,16,14,2
2012-08-12,2012,8,7,2012-08-12,tidak,gugur,Cerah,39,30,9
2012-08-12,2012,8,8,2012-08-12,tidak,gugur,Cerah,119,84,35
2012-08-12,2012,8,9,2012-08-12,tidak,gugur,Cerah,217,153,64
2012-08-12,2012,8,10,2012-08-12,tidak,gugur,Cerah,328,240,88
2012-08-12,2012,8,11,2012-08-12,tidak,gugur,Cerah,449,282,167
2012-08-12,2012,8,12,2012-08-12,tidak,gugur,Cerah,505,342,163
2012-08-12,2012,8,13,2012-08-12,tidak,gugur,Cerah,543,365,178
2012-08-12,2012,8,14,2012-08-12,tidak,gugur,Cerah,579,366,213
2012-08-12,2012,8,15,2012-08-12,tidak,gugur,Cerah,577,342,235
2012-08-12,2012,8,16,2012-08-12,tidak,gugur,Cerah,513,300,213
2012-08-12,2012,8,17,2012-08-12,tidak,gugur,Cerah,505,319,186
2012-08-12,2012,8,18,2012-08-12,tidak,gugur,Cerah,491,327,164
2012-08-12,2012,8,19,2012-08-12,tidak,gugur,Cerah,465,317,148
2012-08-12,2012,8,20,2012-08-12,tidak,gugur,Cerah,300,204,96
2012-08-12,2012,8,21,2012-08-12,tidak,gugur,Cerah,220,142,78
2012-08-12,2012,8,22,2012-08-12,tidak,gugur,Cerah,181,141,40
2012-08-12,2012,8,23,2012-08-12,tidak,gugur,Cerah,110,85,25
2012-08-13,2012,8,0,2012-08-13,iya,gugur,Cerah,47,33,14
2012-08-13,2012,8,1,2012-08-13,iya,gugur,Cerah,14,11,3
2012-08-13,2012,8,2,2012-08-13,iya,gugur,Cerah,9,8,1
2012-08-13,2012,8,3,2012-08-13,iya,gugur,Cerah,6,5,1
2012-08-13,2012,8,4,2012-08-13,iya,gugur,Cerah,11,11,0
2012-08-13,2012,8,5,2012-08-13,iya,gugur,Cerah,36,33,3
2012-08-13,2012,8,6,2012-08-13,iya,gugur,Cerah,159,155,4
2012-08-13,2012,8,7,2012-08-13,iya,gugur,Cerah,436,425,11
2012-08-13,2012,8,8,2012-08-13,iya,gugur,berkabut,673,648,25
2012-08-13,2012,8,9,2012-08-13,iya,gugur,berkabut,305,265,40
2012-08-13,2012,8,10,2012-08-13,iya,gugur,berkabut,199,111,88
2012-08-13,2012,8,11,2012-08-13,iya,gugur,Cerah,245,151,94
2012-08-13,2012,8,12,2012-08-13,iya,gugur,Cerah,276,180,96
2012-08-13,2012,8,13,2012-08-13,iya,gugur,Cerah,254,175,79
2012-08-13,2012,8,14,2012-08-13,iya,gugur,Cerah,248,163,85
2012-08-13,2012,8,15,2012-08-13,iya,gugur,Cerah,274,194,80
2012-08-13,2012,8,16,2012-08-13,iya,gugur,Cerah,464,348,116
2012-08-13,2012,8,17,2012-08-13,iya,gugur,Cerah,818,716,102
2012-08-13,2012,8,18,2012-08-13,iya,gugur,Cerah,812,709,103
2012-08-13,2012,8,19,2012-08-13,iya,gugur,Cerah,555,467,88
2012-08-13,2012,8,20,2012-08-13,iya,gugur,Cerah,432,374,58
2012-08-13,2012,8,21,2012-08-13,iya,gugur,Cerah,290,246,44
2012-08-13,2012,8,22,2012-08-13,iya,gugur,Cerah,192,148,44
2012-08-13,2012,8,23,2012-08-13,iya,gugur,Cerah,128,100,28
2012-08-14,2012,8,0,2012-08-14,iya,gugur,Cerah,60,48,12
2012-08-14,2012,8,1,2012-08-14,iya,gugur,Cerah,27,19,8
2012-08-14,2012,8,2,2012-08-14,iya,gugur,berkabut,11,9,2
2012-08-14,2012,8,3,2012-08-14,iya,gugur,berkabut,3,3,0
2012-08-14,2012,8,4,2012-08-14,iya,gugur,berkabut,5,5,0
2012-08-14,2012,8,5,2012-08-14,iya,gugur,berkabut,36,35,1
2012-08-14,2012,8,6,2012-08-14,iya,gugur,Hujan Ringan/salju,64,63,1
2012-08-14,2012,8,7,2012-08-14,iya,gugur,berkabut,179,178,1
2012-08-14,2012,8,8,2012-08-14,iya,gugur,berkabut,618,591,27
2012-08-14,2012,8,9,2012-08-14,iya,gugur,berkabut,402,354,48
2012-08-14,2012,8,10,2012-08-14,iya,gugur,Cerah,208,155,53
2012-08-14,2012,8,11,2012-08-14,iya,gugur,Cerah,196,127,69
2012-08-14,2012,8,12,2012-08-14,iya,gugur,Cerah,300,207,93
2012-08-14,2012,8,13,2012-08-14,iya,gugur,Cerah,286,203,83
2012-08-14,2012,8,14,2012-08-14,iya,gugur,Cerah,255,175,80
2012-08-14,2012,8,15,2012-08-14,iya,gugur,Cerah,283,199,84
2012-08-14,2012,8,16,2012-08-14,iya,gugur,Cerah,458,363,95
2012-08-14,2012,8,17,2012-08-14,iya,gugur,Hujan Ringan/salju,812,734,78
2012-08-14,2012,8,18,2012-08-14,iya,gugur,Cerah,854,757,97
2012-08-14,2012,8,19,2012-08-14,iya,gugur,Cerah,627,533,94
2012-08-14,2012,8,20,2012-08-14,iya,gugur,Cerah,436,371,65
2012-08-14,2012,8,21,2012-08-14,iya,gugur,Cerah,308,252,56
2012-08-14,2012,8,22,2012-08-14,iya,gugur,Cerah,189,161,28
2012-08-14,2012,8,23,2012-08-14,iya,gugur,Cerah,167,114,53
2012-08-15,2012,8,0,2012-08-15,iya,gugur,Cerah,60,52,8
2012-08-15,2012,8,1,2012-08-15,iya,gugur,Cerah,37,31,6
2012-08-15,2012,8,2,2012-08-15,iya,gugur,Cerah,8,7,1
2012-08-15,2012,8,3,2012-08-15,iya,gugur,Cerah,11,10,1
2012-08-15,2012,8,4,2012-08-15,iya,gugur,Cerah,4,4,0
2012-08-15,2012,8,5,2012-08-15,iya,gugur,Cerah,39,35,4
2012-08-15,2012,8,6,2012-08-15,iya,gugur,Cerah,172,160,12
2012-08-15,2012,8,7,2012-08-15,iya,gugur,berkabut,492,467,25
2012-08-15,2012,8,8,2012-08-15,iya,gugur,berkabut,682,642,40
2012-08-15,2012,8,9,2012-08-15,iya,gugur,berkabut,367,310,57
2012-08-15,2012,8,10,2012-08-15,iya,gugur,berkabut,233,163,70
2012-08-15,2012,8,11,2012-08-15,iya,gugur,berkabut,235,155,80
2012-08-15,2012,8,12,2012-08-15,iya,gugur,Cerah,307,230,77
2012-08-15,2012,8,13,2012-08-15,iya,gugur,berkabut,294,206,88
2012-08-15,2012,8,14,2012-08-15,iya,gugur,berkabut,255,161,94
2012-08-15,2012,8,15,2012-08-15,iya,gugur,Cerah,266,196,70
2012-08-15,2012,8,16,2012-08-15,iya,gugur,Cerah,431,340,91
2012-08-15,2012,8,17,2012-08-15,iya,gugur,Cerah,851,749,102
2012-08-15,2012,8,18,2012-08-15,iya,gugur,Cerah,848,768,80
2012-08-15,2012,8,19,2012-08-15,iya,gugur,Cerah,649,525,124
2012-08-15,2012,8,20,2012-08-15,iya,gugur,Cerah,427,355,72
2012-08-15,2012,8,21,2012-08-15,iya,gugur,Cerah,315,266,49
2012-08-15,2012,8,22,2012-08-15,iya,gugur,Cerah,226,197,29
2012-08-15,2012,8,23,2012-08-15,iya,gugur,Cerah,138,120,18
2012-08-16,2012,8,0,2012-08-16,iya,gugur,Cerah,76,63,13
2012-08-16,2012,8,1,2012-08-16,iya,gugur,Cerah,21,18,3
2012-08-16,2012,8,2,2012-08-16,iya,gugur,Cerah,15,15,0
2012-08-16,2012,8,3,2012-08-16,iya,gugur,Cerah,4,4,0
2012-08-16,2012,8,4,2012-08-16,iya,gugur,Cerah,5,3,2
2012-08-16,2012,8,5,2012-08-16,iya,gugur,Cerah,37,30,7
2012-08-16,2012,8,6,2012-08-16,iya,gugur,Cerah,165,162,3
2012-08-16,2012,8,7,2012-08-16,iya,gugur,Cerah,464,448,16
2012-08-16,2012,8,8,2012-08-16,iya,gugur,Cerah,682,649,33
2012-08-16,2012,8,9,2012-08-16,iya,gugur,Cerah,337,296,41
2012-08-16,2012,8,10,2012-08-16,iya,gugur,Cerah,199,121,78
